method,budget,id,latent_nearest_L_cosine_distance,latent_nearest_L_cosine_distance_pool_percentile,morgan_nearest_L_max_tanimoto,morgan_nearest_L_max_tanimoto_pool_percentile,morgan_novelty,morgan_novelty_pool_percentile,scaffold_novelty,scaffold_novelty_pool_percentile,heavy_atom_count,heavy_atom_count_pool_percentile,molecular_weight,molecular_weight_pool_percentile,gradient_norm,gradient_norm_pool_percentile
morgan_coreset,365,1490,0.029137556630520756,80.16903478686919,0.27419352531433105,1.3718765311121999,0.725806474685669,98.6281234688878,1.0,80.5609995100441,19.0,43.32435080842724,259.393,40.592846643802055,528.8379155811493,23.579127878490937
morgan_coreset,397,2725,0.01910873901342547,42.08641975308642,0.27419352531433105,0.01234567901234568,0.725806474685669,99.98765432098764,0.0,31.382716049382715,17.0,28.827160493827158,294.19200000000006,55.95061728395062,1442.298277841464,97.22222222222221
morgan_coreset,397,609,0.017319290402774357,38.7037037037037,0.2745097875595093,0.037037037037037035,0.7254902124404907,99.96296296296296,1.0,81.38271604938272,16.0,22.580246913580247,230.292,25.851851851851855,624.2393757199247,54.28395061728395
morgan_coreset,397,4405,0.0406765160689293,78.70370370370371,0.2753623127937317,0.06172839506172839,0.7246376872062683,99.93827160493827,1.0,81.38271604938272,24.0,71.08641975308642,369.20400000000006,79.96296296296296,419.03876097405464,24.432098765432098
morgan_coreset,397,1697,0.02936163022417637,60.333333333333336,0.27586209774017334,0.09876543209876544,0.7241379022598267,99.90123456790123,1.0,81.38271604938272,30.0,88.8641975308642,414.48500000000007,87.50617283950616,508.1052198446166,37.5679012345679
morgan_coreset,397,1820,0.047677377434858004,86.35802469135803,0.27586209774017334,0.09876543209876544,0.7241379022598267,99.90123456790123,1.0,81.38271604938272,38.0,98.1604938271605,596.5870000000002,99.44444444444444,927.242280585153,81.46913580246914
morgan_coreset,397,4163,0.035238663290426464,70.35802469135803,0.2765957713127136,0.13580246913580246,0.7234042286872864,99.8641975308642,1.0,81.38271604938272,13.0,7.506172839506172,196.63299999999998,11.432098765432098,407.69596592348415,22.580246913580247
morgan_coreset,397,2287,0.08301227044989756,99.14814814814815,0.2777777910232544,0.17283950617283952,0.7222222089767456,99.82716049382717,1.0,81.38271604938272,24.0,71.08641975308642,339.4600000000001,72.5679012345679,475.58934364272005,33.44444444444444
morgan_coreset,397,3723,0.03580337307526826,71.29629629629629,0.2777777910232544,0.17283950617283952,0.7222222089767456,99.82716049382717,1.0,81.38271604938272,19.0,43.29629629629629,248.329,34.333333333333336,554.2081261874815,44.358024691358025
morgan_coreset,397,2003,0.0719620817633474,97.46913580246913,0.27868854999542236,0.2345679012345679,0.7213114500045776,99.76543209876543,1.0,81.38271604938272,25.0,75.17283950617283,333.3910000000001,70.66666666666667,673.7527025957809,60.135802469135804
morgan_coreset,397,4939,0.05220778807520643,90.45679012345678,0.27868854999542236,0.2345679012345679,0.7213114500045776,99.76543209876543,1.0,81.38271604938272,22.0,62.02469135802468,295.357,56.5679012345679,1383.3739557732704,96.75308641975309
morgan_coreset,397,649,0.026678875851108397,55.71604938271605,0.27906978130340576,0.2839506172839506,0.7209302186965942,99.71604938271605,1.0,81.38271604938272,14.0,12.209876543209877,190.286,9.45679012345679,1198.1959986021493,93.04938271604938
morgan_coreset,397,4297,0.06101057390135267,94.90123456790124,0.2799999713897705,0.34567901234567905,0.7200000286102295,99.65432098765432,1.0,81.38271604938272,20.0,49.98765432098766,267.372,43.888888888888886,697.9090112859872,62.72839506172839
morgan_coreset,397,127,0.015594486789573425,34.901234567901234,0.28070175647735596,0.43209876543209874,0.719298243522644,99.5679012345679,1.0,81.38271604938272,14.0,12.209876543209877,196.24999999999997,11.308641975308642,261.81225101890647,4.061728395061729
morgan_coreset,397,1430,0.033284505922007046,67.24691358024691,0.2816901206970215,0.4814814814814815,0.7183098793029785,99.51851851851852,1.0,81.38271604938272,26.0,79.03703703703704,366.33900000000006,79.51851851851852,1119.092378849675,90.58024691358024
morgan_coreset,397,1424,0.026962547206877074,56.23456790123457,0.28260868787765503,0.5802469135802469,0.717391312122345,99.41975308641975,0.0,31.382716049382715,17.0,28.827160493827158,258.16099999999994,39.51851851851852,1719.934592687265,99.09876543209877
morgan_coreset,397,2924,0.04010429491586409,78.20987654320987,0.28358209133148193,0.6790123456790124,0.7164179086685181,99.32098765432099,1.0,81.38271604938272,26.0,79.03703703703704,350.458,75.8641975308642,385.59259340217915,19.246913580246915
morgan_coreset,397,969,0.0066500439442505055,16.40740740740741,0.2857142686843872,0.8765432098765432,0.7142857313156128,99.12345679012346,1.0,81.38271604938272,20.0,49.98765432098766,299.17,57.7283950617284,2757.370588970586,99.98765432098764
morgan_coreset,397,2778,0.06578150804253524,96.33333333333334,0.2857142686843872,0.8765432098765432,0.7142857313156128,99.12345679012346,1.0,81.38271604938272,25.0,75.17283950617283,337.331,71.81481481481482,343.0741649477043,12.753086419753087
morgan_coreset,397,3076,0.02012654391754143,43.888888888888886,0.2857142686843872,0.8765432098765432,0.7142857313156128,99.12345679012346,1.0,81.38271604938272,19.0,43.29629629629629,252.313,35.77777777777777,1638.6222284767123,98.75308641975309
morgan_coreset,397,3618,0.04074097097387852,78.82716049382717,0.2857142686843872,0.8765432098765432,0.7142857313156128,99.12345679012346,1.0,81.38271604938272,18.0,36.172839506172835,241.37800000000001,30.864197530864196,435.14401569466804,27.34567901234568
morgan_coreset,397,3893,0.03777233746813258,74.55555555555556,0.2857142686843872,0.8765432098765432,0.7142857313156128,99.12345679012346,1.0,81.38271604938272,15.0,17.135802469135804,204.27299999999997,14.34567901234568,703.207244589264,63.49382716049383
morgan_coreset,397,3292,0.021963575468071594,47.46913580246914,0.2878788113594055,1.074074074074074,0.7121211886405945,98.92592592592592,1.0,81.38271604938272,23.0,67.0,331.79900000000004,69.79012345679013,652.1188841212568,57.98765432098766
morgan_coreset,397,3297,0.01625368079601619,36.48148148148148,0.2881355881690979,1.1604938271604939,0.7118644118309021,98.8395061728395,1.0,81.38271604938272,20.0,49.98765432098766,295.404,56.76543209876543,1380.2422939643047,96.67901234567901
morgan_coreset,397,4911,0.036595776635389377,72.62962962962963,0.2881355881690979,1.1604938271604939,0.7118644118309021,98.8395061728395,1.0,81.38271604938272,20.0,49.98765432098766,262.352,41.901234567901234,857.7229335911424,76.55555555555556
morgan_coreset,397,75,0.00537365894950792,13.592592592592592,0.28985506296157837,1.3333333333333335,0.7101449370384216,98.66666666666667,1.0,81.38271604938272,31.0,90.45679012345678,455.6960000000001,93.01234567901234,957.7254045291534,83.61728395061728
morgan_coreset,397,1076,0.041926940308942506,80.30864197530863,0.28985506296157837,1.3333333333333335,0.7101449370384216,98.66666666666667,1.0,81.38271604938272,27.0,82.28395061728395,395.40200000000004,84.46913580246913,1567.567368550753,98.50617283950616
morgan_coreset,397,2568,0.041847946046713824,80.20987654320987,0.28985506296157837,1.3333333333333335,0.7101449370384216,98.66666666666667,1.0,81.38271604938272,27.0,82.28395061728395,429.39800000000014,89.72839506172839,638.0747659205974,56.111111111111114
morgan_coreset,397,2952,0.04999076389017798,88.87654320987654,0.29032260179519653,1.3950617283950617,0.7096773982048035,98.60493827160494,1.0,81.38271604938272,26.0,79.03703703703704,343.42600000000016,73.5679012345679,1418.4777492960486,97.07407407407408
morgan_coreset,397,2803,0.027832702292700517,57.666666666666664,0.2909091114997864,1.432098765432099,0.7090908885002136,98.5679012345679,1.0,81.38271604938272,25.0,75.17283950617283,350.483,75.95061728395062,503.29566056446595,36.82716049382716
morgan_coreset,397,596,0.042310380958002214,80.95061728395062,0.29113924503326416,1.4814814814814816,0.7088607549667358,98.51851851851852,1.0,81.38271604938272,33.0,94.28395061728395,448.47500000000014,91.82716049382717,891.0915861241922,79.19753086419753
morgan_coreset,397,1770,0.09063619847677262,99.59259259259258,0.2916666865348816,1.5555555555555556,0.7083333134651184,98.44444444444444,1.0,81.38271604938272,18.0,36.172839506172835,249.266,34.46913580246914,302.0755199829254,7.320987654320987
morgan_coreset,397,2427,0.0022459215193162407,5.493827160493827,0.2916666865348816,1.5555555555555556,0.7083333134651184,98.44444444444444,1.0,81.38271604938272,25.0,75.17283950617283,341.45500000000004,73.07407407407408,1072.9825290960355,89.04938271604938
